time,close,fractal,gatorJaw,gatorTeeth,gatorLips,sma,smma
2020-01-02T00:00:00.000Z,16.9,0,16.9,16.9,16.9,16.9,16.9
2020-01-03T00:00:00.000Z,16.73,0,16.73,16.73,16.73,16.73,16.73
2020-01-06T00:00:00.000Z,16.45,0,16.45,16.45,16.45,16.45,16.45
2020-01-07T00:00:00.000Z,16.24,-1,16.24,16.24,16.24,16.24,16.24
2020-01-08T00:00:00.000Z,16.39,0,16.39,16.39,16.39,16.39,16.39
2020-01-09T00:00:00.000Z,16.74,1,16.74,16.74,16.74,16.74,16.74
2020-01-10T00:00:00.000Z,16.44,-1,16.44,16.44,16.44,16.44,16.44
2020-01-13T00:00:00.000Z,17.34,0,17.34,17.34,16.643,17.34,17.34
2020-01-14T00:00:00.000Z,17.79,0,17.79,17.79,16.535400000000003,16.779999999999998,17.79
2020-01-15T00:00:00.000Z,18.75,1,18.75,18.75,16.4914,16.985555555555557,18.75
2020-01-16T00:00:00.000Z,18.69,-1,18.69,18.69,16.5414,17.203333333333333,18.69
2020-01-17T00:00:00.000Z,18.75,1,18.75,18.75,16.7229,17.45888888888889,18.75
2020-01-21T00:00:00.000Z,18.29,0,18.29,16.6424375,17.1433,17.686666666666664,18.29
2020-01-22T00:00:00.000Z,18.27,-1,18.27,16.674,17.617900000000002,17.895555555555557,18.27
2020-01-23T00:00:00.000Z,18.28,1,18.28,16.88175,18.0579,18.066666666666666,18.28
2020-01-24T00:00:00.000Z,17.43,0,17.43,17.1783125,18.423399999999997,18.176666666666662,17.43
2020-01-27T00:00:00.000Z,16.85,-1,16.85,17.469250000000002,18.621000000000002,18.12222222222222,16.85
2020-01-28T00:00:00.000Z,17.29,1,17.29,17.7551875,18.5738,18.066666666666663,17.29
2020-01-29T00:00:00.000Z,17.12,0,17.12,17.977500000000003,18.3663,17.885555555555555,17.12
2020-01-30T00:00:00.000Z,16.91,0,16.91,18.18325,17.9863,17.68777777777778,16.91
2020-01-31T00:00:00.000Z,16.54,-1,17.32742307692308,18.318875,17.6858,17.44222222222222,16.54
2020-02-03T00:00:00.000Z,16.66,0,17.42284615384615,18.258875000000003,17.4752,17.26111111111111,16.66
2020-02-04T00:00:00.000Z,16.96,1,17.53253846153846,18.09425,17.2221,17.115555555555556,16.96
2020-02-05T00:00:00.000Z,16.72,0,17.635230769230766,17.888312499999998,16.9771,16.94222222222222,16.72
2020-02-06T00:00:00.000Z,16.43,0,17.668115384615383,17.660875,16.9351,16.831111111111113,16.43
2020-02-07T00:00:00.000Z,16.09,0,17.7285,17.4149375,16.8991,16.746666666666666,16.09
2020-02-10T00:00:00.000Z,15.83,-1,17.784307692307692,17.2051875,16.8241,16.584444444444447,15.83
2020-02-11T00:00:00.000Z,16.04,1,17.813576923076923,17.047562499999998,16.766000000000002,16.464444444444446,16.04
2020-02-12T00:00:00.000Z,15.74,-1,17.80280769230769,16.924437500000003,16.651000000000003,16.334444444444447,15.74
2020-02-13T00:00:00.000Z,15.84,0,17.749730769230773,16.8981875,16.513,16.25666666666667,15.84
2020-02-14T00:00:00.000Z,16.43,1,17.634576923076924,16.7681875,16.325,16.231111111111108,16.43
2020-02-18T00:00:00.000Z,16.38,-1,17.479,16.6038125,16.1349,16.166666666666664,16.38
2020-02-19T00:00:00.000Z,16.53,0,17.31669230769231,16.486875,15.967899999999997,16.145555555555553,16.53
2020-02-20T00:00:00.000Z,16.69,1,17.121115384615386,16.3980625,16.0329,16.174444444444443,16.69
2020-02-21T00:00:00.000Z,16.48,0,16.938961538461538,16.2936875,16.1099,16.217777777777776,16.48
2020-02-24T00:00:00.000Z,15.58,0,16.769653846153844,16.226812499999998,16.193900000000003,16.19,15.58
2020-02-25T00:00:00.000Z,15.02,0,16.620769230769234,16.157437499999997,16.35,16.076666666666668,15.02
2020-02-26T00:00:00.000Z,14.94,0,16.540384615384614,16.129312499999997,16.4951,15.987777777777776,14.94
2020-02-27T00:00:00.000Z,14.18,0,16.485384615384614,16.209937500000002,16.360099999999996,15.803333333333335,14.18
2020-02-28T00:00:00.000Z,13.91,-1,16.41384615384615,16.2825,16.169099999999997,15.523333333333332,13.91
2020-03-02T00:00:00.000Z,14.21,1,16.374192307692308,16.24875,15.899099999999999,15.282222222222222,14.21
2020-03-03T00:00:00.000Z,13.73,-1,16.379576923076925,16.1788125,15.400099999999998,14.971111111111108,13.73
2020-03-04T00:00:00.000Z,14.34,1,16.371153846153845,16.086312500000002,14.7376,14.709999999999999,14.34
2020-03-05T00:00:00.000Z,13.74,0,16.278076923076924,15.814437499999997,14.386600000000001,14.405555555555557,13.74
2020-03-06T00:00:00.000Z,13.1,0,16.161923076923078,15.424812499999998,14.0946,14.129999999999999,13.1
2020-03-09T00:00:00.000Z,11.75,-1,16.040769230769232,15.119187499999999,13.895600000000002,13.766666666666666,11.75
2020-03-10T00:00:00.000Z,12.14,1,15.898461538461543,14.7691875,13.831100000000001,13.455555555555556,12.14
2020-03-11T00:00:00.000Z,11.34,0,15.688307692307696,14.461625000000002,13.825800000000001,13.139999999999999,11.34
2020-03-12T00:00:00.000Z,9.92,-1,15.532538461538467,14.2338125,13.4184,12.696666666666667,9.92
2020-03-13T00:00:00.000Z,10.34,1,15.377192307692308,13.96025,13.0404,12.266666666666667,10.34
2020-03-16T00:00:00.000Z,9.54,-1,15.24373076923077,13.568750000000001,12.552000000000001,11.801111111111112,9.54
2020-03-17T00:00:00.000Z,9.95,1,15.051615384615385,13.294375,11.8093,11.313333333333334,9.95
2020-03-18T00:00:00.000Z,9.1,-1,14.80980769230769,13.095625,11.181000000000001,10.797777777777776,9.1
2020-03-19T00:00:00.000Z,9.65,0,14.465038461538462,12.623000000000001,10.703399999999998,10.414444444444445,9.65
2020-03-20T00:00:00.000Z,9.72,1,14.10426923076923,12.13925,10.209099999999998,10.188888888888888,9.72
